te,pkt,byt,label
2016-06-10 11:40:00,13102400,9640614620,0
2016-06-10 11:45:00,13876438,9997147777,0
2016-06-10 11:50:00,12084188,8372740069,0
2016-06-10 11:55:00,10901726,6818371912,0
2016-06-10 12:00:00,12662468,8470922863,0
2016-06-10 12:05:00,13346823,9846824618,0
2016-06-10 12:10:00,12825496,9744497115,0
2016-06-10 12:15:00,12939330,9194562545,0
2016-06-10 12:20:00,12763349,8903862946,1
2016-06-10 12:25:00,12852653,8976715495,1
2016-06-10 12:30:00,15144605,11815811630,1
2016-06-10 12:35:00,13663280,9757765686,0
2016-06-10 12:40:00,13017560,9339460755,0
2016-06-10 12:45:00,12003926,8245333647,0
2016-06-10 12:50:00,12456759,8792398241,0
2016-06-10 12:55:00,12228800,8882425562,0
2016-06-10 13:00:00,13403839,9863072003,0
2016-06-10 13:05:00,11871763,8241876838,0
2016-06-10 13:10:00,11788956,8203270263,0
2016-06-10 13:15:00,11324414,8132576028,0
2016-06-10 13:20:00,12386171,8531280483,0
2016-06-10 13:25:00,12557052,8786815950,0
2016-06-10 13:30:00,13388023,9506499537,0
2016-06-10 13:35:00,12167992,8567694300,0
2016-06-10 13:40:00,12445831,8652070454,0
2016-06-10 13:45:00,15031199,10485651910,0
2016-06-10 13:50:00,12672577,8998014276,1
2016-06-10 13:55:00,12482383,8856432745,0
2016-06-10 14:00:00,11949281,8143650544,0
2016-06-10 14:05:00,11773424,8280743034,0
2016-06-10 14:10:00,8879743,5460132312,0
2016-06-10 14:15:00,10930470,7601295832,0
2016-06-10 14:20:00,10049439,6913208799,0
2016-06-10 14:25:00,10400791,7257067350,0
2016-06-10 14:30:00,10924849,7691904802,0
2016-06-10 14:35:00,9968952,7045981621,0
2016-06-10 14:40:00,10195695,7157164482,0
2016-06-10 14:45:00,10033486,6898940995,0
2016-06-10 14:50:00,10559043,7291825865,0
2016-06-10 14:55:00,10023942,6972025152,0
2016-06-10 15:00:00,12589638,9686341045,0
2016-06-10 15:05:00,10332399,7337413269,0
2016-06-10 15:10:00,12274831,9183493366,0
2016-06-10 15:15:00,12349061,9422355506,0
2016-06-10 15:20:00,13467827,10194453141,0
2016-06-10 15:25:00,10881139,8559681637,0
2016-06-10 15:30:00,10344573,7625395007,0
2016-06-10 15:35:00,10155070,7151208385,0
2016-06-10 15:40:00,9771339,6679742833,0
2016-06-10 15:45:00,12131985,9491276414,0
2016-06-10 15:50:00,12980950,9632165010,0
2016-06-10 15:55:00,14457565,12125518630,0
2016-06-10 16:00:00,10966627,8005232937,0
2016-06-10 16:05:00,11366777,8074875472,0
2016-06-10 16:10:00,12102868,8487584778,0
2016-06-10 16:15:00,10855239,7287720318,0
2016-06-10 16:20:00,10904562,7452525019,0
2016-06-10 16:25:00,11604212,7576737187,0
2016-06-10 16:30:00,10810051,8068310099,0
2016-06-10 16:35:00,12165861,8674053376,0
2016-06-10 16:40:00,12717921,9515939727,0
2016-06-10 16:45:00,11948337,8116613072,0
2016-06-10 16:50:00,12796935,8124935970,0
2016-06-10 16:55:00,12653769,8508594146,0
2016-06-10 17:00:00,12886372,8652638727,0
2016-06-10 17:05:00,12649863,6971935759,0
2016-06-10 17:10:00,12727313,9515483946,0
2016-06-10 17:15:00,12276707,8118426848,0
2016-06-10 17:20:00,13020463,8235668313,0
2016-06-10 17:25:00,13038444,8698529315,0
2016-06-10 17:30:00,13764114,8927066058,0
2016-06-10 17:35:00,14105665,9198563262,0
2016-06-10 17:40:00,12268522,8706960658,0
2016-06-10 17:45:00,12518167,9058587129,0
2016-06-10 17:50:00,12311266,8621010835,0
2016-06-10 17:55:00,12737874,9885688175,0
2016-06-10 18:00:00,14167662,10301612730,0
2016-06-10 18:05:00,13658416,9865957403,0
2016-06-10 18:10:00,12992525,9395950936,0
2016-06-10 18:15:00,13771000,10168873746,0
2016-06-10 18:20:00,13322860,9768219366,0
2016-06-10 18:25:00,13952153,10259336530,0
2016-06-10 18:30:00,12681744,9141015035,0
2016-06-10 18:35:00,12973997,9591234110,0
2016-06-10 18:40:00,13254129,9754857698,0
2016-06-10 18:45:00,12624792,9118895397,0
2016-06-10 18:50:00,11408776,8566112465,0
2016-06-10 18:55:00,12901546,9458932466,0
2016-06-10 19:00:00,12883118,9477981078,0
2016-06-10 19:05:00,13092791,9747638627,0
2016-06-10 19:10:00,12330973,8948114601,0
2016-06-10 19:15:00,12651108,9353871592,0
2016-06-10 19:20:00,10128439,6131976956,0
2016-06-10 19:25:00,11323076,8099484224,0
2016-06-10 19:30:00,14310027,10519091475,0
2016-06-10 19:35:00,11959449,8969334948,0
2016-06-10 19:40:00,10629925,8199559498,0
2016-06-10 19:45:00,12252883,8800521000,0
2016-06-10 19:50:00,10969218,7848712633,0
2016-06-10 19:55:00,11325450,8215728153,0
2016-06-10 20:00:00,12273100,9029450437,0
2016-06-10 20:05:00,12303618,9110032523,0
2016-06-10 20:10:00,11627643,8281125919,0
2016-06-10 20:15:00,11573718,8500282527,0
2016-06-10 20:20:00,10769306,8103721475,0
2016-06-10 20:25:00,9862310,7052843422,0
2016-06-10 20:30:00,12009698,8953127499,0
2016-06-10 20:35:00,13975079,11301277089,0
2016-06-10 20:40:00,11061547,8333552145,0
2016-06-10 20:45:00,9361656,6501754518,0
2016-06-10 20:50:00,9271321,6466746602,0
2016-06-10 20:55:00,9234598,6534500830,0
2016-06-10 21:00:00,9568235,6555084626,0
2016-06-10 21:05:00,10622374,7798202553,0
2016-06-10 21:10:00,13228533,10344073382,0
2016-06-10 21:15:00,11541050,8758273937,0
2016-06-10 21:20:00,8535809,6239032378,0
2016-06-10 21:25:00,9581372,6941185909,0
2016-06-10 21:30:00,14274378,11446636826,0
2016-06-10 21:35:00,12762285,10026912969,0
2016-06-10 21:40:00,12814071,9871916592,0
2016-06-10 21:45:00,10254104,7410678152,0
2016-06-10 21:50:00,10586553,7124877032,0
2016-06-10 21:55:00,9498271,6662018084,0
2016-06-10 22:00:00,10290962,7258155620,0
2016-06-10 22:05:00,10790390,7237634036,0
2016-06-10 22:10:00,13574376,10694981204,0
2016-06-10 22:15:00,13308243,10150706893,0
2016-06-10 22:20:00,14098710,11635423541,0
2016-06-10 22:25:00,12306081,9234475539,0
2016-06-10 22:30:00,12166517,9185962695,0
2016-06-10 22:35:00,12128693,9419426339,0
2016-06-10 22:40:00,12019916,9232237152,0
2016-06-10 22:45:00,12037608,9188296160,0
2016-06-10 22:50:00,11809178,9065081744,0
2016-06-10 22:55:00,12617837,9680081973,0
2016-06-10 23:00:00,12107257,9365095705,0
2016-06-10 23:05:00,12804976,9826603283,0
2016-06-10 23:10:00,13040869,10263155536,0
2016-06-10 23:15:00,13068741,9913725522,0
2016-06-10 23:20:00,13522196,10312058522,0
2016-06-10 23:25:00,13095434,9933914137,0
2016-06-10 23:30:00,13266647,10392541367,0
2016-06-10 23:35:00,12645968,9575564859,0
2016-06-10 23:40:00,12959627,9737871592,0
2016-06-10 23:45:00,13337333,10284832422,0
2016-06-10 23:50:00,13126506,10290470140,0
2016-06-10 23:55:00,14128878,10979090155,0
2016-06-11 00:00:00,13903236,10680015296,0
2016-06-11 00:05:00,13655624,10989208580,0
2016-06-11 00:10:00,12589695,9524097347,0
2016-06-11 00:15:00,12999093,9919591100,0
2016-06-11 00:20:00,13019935,9999140971,0
2016-06-11 00:25:00,13279766,10234860869,0
2016-06-11 00:30:00,13575933,10104801154,0
2016-06-11 00:35:00,14701145,11665616585,0
2016-06-11 00:40:00,15638451,13091413324,0
2016-06-11 00:45:00,16573982,13716300961,0
2016-06-11 00:50:00,17024057,14319341702,0
2016-06-11 00:55:00,8979726,6433550876,0
2016-06-11 01:00:00,10074392,7290718784,0
2016-06-11 01:05:00,9439611,6773891227,0
2016-06-11 01:10:00,9087312,6493907726,0
2016-06-11 01:15:00,8749051,6188014741,0
2016-06-11 01:20:00,8386134,5995802346,0
2016-06-11 01:25:00,9882458,7246618826,0
2016-06-11 01:30:00,11570212,8389624431,0
2016-06-11 01:35:00,12161319,9770019962,0
2016-06-11 01:40:00,8397714,5938600250,0
2016-06-11 01:45:00,9782939,7207291917,0
2016-06-11 01:50:00,12561259,10088725684,0
2016-06-11 01:55:00,11885897,9663258029,0
2016-06-11 02:00:00,10940366,8561625777,0
2016-06-11 02:05:00,8062745,5582854490,0
2016-06-11 02:10:00,7914082,5340614265,0
2016-06-11 02:15:00,7647847,5278295153,0
2016-06-11 02:20:00,6922696,4765872716,0
2016-06-11 02:25:00,7803994,5295780260,0
2016-06-11 02:30:00,7379788,4973156169,0
2016-06-11 02:35:00,10176233,7097878113,0
2016-06-11 02:40:00,9665084,6760182751,0
2016-06-11 02:45:00,10226588,7199682701,0
2016-06-11 02:50:00,9982934,6892674420,0
2016-06-11 02:55:00,10136375,7206162586,0
2016-06-11 03:00:00,10987118,7957691612,0
2016-06-11 03:05:00,11136515,8103576510,0
2016-06-11 03:10:00,8134540,5862292819,0
2016-06-11 03:15:00,10076765,7456219131,0
2016-06-11 03:20:00,10962792,7802777443,0
2016-06-11 03:25:00,10377061,7368642615,0
2016-06-11 03:30:00,10985471,7746717310,0
2016-06-11 03:35:00,9170276,6345666018,0
2016-06-11 03:40:00,7082166,4750442399,0
2016-06-11 03:45:00,7231060,4863613087,0
2016-06-11 03:50:00,6700183,4351452741,0
2016-06-11 03:55:00,5361154,2826323727,0
2016-06-11 04:00:00,6663390,4273428274,0
2016-06-11 04:05:00,7270124,5025812793,0
2016-06-11 04:10:00,9295201,5980268231,0
2016-06-11 04:15:00,9260841,5905727029,0
2016-06-11 04:20:00,8510151,5426251231,0
2016-06-11 04:25:00,6650332,4483624796,0
2016-06-11 04:30:00,6266333,4030091622,0
2016-06-11 04:35:00,6656364,4475949177,0
2016-06-11 04:40:00,6723747,4462552548,0
2016-06-11 04:45:00,6670961,4339704290,0
2016-06-11 04:50:00,6244082,4050790044,0
2016-06-11 04:55:00,6547444,4326678651,0
2016-06-11 05:00:00,6612050,4241737751,0
2016-06-11 05:05:00,7552092,5297329092,0
2016-06-11 05:10:00,7403279,5258504931,0
2016-06-11 05:15:00,6566606,4475620093,0
2016-06-11 05:20:00,6147610,3975155271,0
2016-06-11 05:25:00,6053835,3915319655,0
2016-06-11 05:30:00,6944555,4809558777,0
2016-06-11 05:35:00,6357046,4259512694,0
2016-06-11 05:40:00,6087984,4089116621,0
2016-06-11 05:45:00,6266995,4245400403,0
2016-06-11 05:50:00,6078195,4086230476,0
2016-06-11 05:55:00,4735646,1925780174,0
2016-06-11 06:00:00,8674451,6992901853,0
2016-06-11 06:05:00,10199077,8463771547,0
2016-06-11 06:10:00,7549978,4995544649,0
2016-06-11 06:15:00,6598217,4589672410,0
2016-06-11 06:20:00,6111544,4016949640,0
2016-06-11 06:25:00,6208405,4142652257,0
2016-06-11 06:30:00,6729030,4556404645,0
2016-06-11 06:35:00,6473206,4271938706,0
2016-06-11 06:40:00,5856612,4321268827,0
2016-06-11 06:45:00,6901187,4752357428,0
2016-06-11 06:50:00,6405092,4275979790,0
2016-06-11 06:55:00,6193209,4139348773,0
2016-06-11 07:00:00,6440517,4120016304,0
2016-06-11 07:05:00,8611601,5872005846,0
2016-06-11 07:10:00,6457229,4287688428,0
2016-06-11 07:15:00,6273299,4035160295,0
2016-06-11 07:20:00,6508923,4185207520,0
2016-06-11 07:25:00,6896184,4534869434,0
2016-06-11 07:30:00,6740190,4198160328,0
2016-06-11 07:35:00,8750921,7018959545,0
2016-06-11 07:40:00,6828937,4503536763,0
2016-06-11 07:45:00,6979993,4637141336,0
2016-06-11 07:50:00,7226232,4996706791,0
2016-06-11 07:55:00,7331981,4961078858,0
2016-06-11 08:00:00,7775317,5546620796,0
2016-06-11 08:05:00,8769712,6171040502,0
2016-06-11 08:10:00,8163140,5355568793,0
2016-06-11 08:15:00,7489869,4969358931,0
2016-06-11 08:20:00,7357712,4819667989,0
2016-06-11 08:25:00,7776878,5182279922,0
2016-06-11 08:30:00,7313087,4695169779,0
2016-06-11 08:35:00,7132695,4720570679,0
2016-06-11 08:40:00,7016830,4654780688,0
2016-06-11 08:45:00,7925640,5490351626,0
2016-06-11 08:50:00,7336013,4889771892,0
2016-06-11 08:55:00,7089502,5068489496,0
2016-06-11 09:00:00,8079124,5497946127,0
2016-06-11 09:05:00,8430374,5713492645,0
2016-06-11 09:10:00,8416162,5743738017,0
2016-06-11 09:15:00,8665535,5888467346,0
2016-06-11 09:20:00,8187797,5543986702,0
2016-06-11 09:25:00,8046284,5432729619,0
2016-06-11 09:30:00,8503630,5759859494,0
2016-06-11 09:35:00,8870380,6070991523,0
2016-06-11 09:40:00,8414391,5740858585,0
2016-06-11 09:45:00,9153548,6240807701,0
2016-06-11 09:50:00,8526802,5736490603,0
2016-06-11 09:55:00,6458167,3554157444,0
2016-06-11 10:00:00,9184809,6035447469,0
2016-06-11 10:05:00,9069762,6178995704,0
2016-06-11 10:10:00,8718269,5916685899,0
2016-06-11 10:15:00,8681179,5839829958,0
2016-06-11 10:20:00,8739203,5895160757,0
2016-06-11 10:25:00,8457418,5630238656,0
2016-06-11 10:30:00,8765925,5892159627,0
2016-06-11 10:35:00,8839777,5902599415,1
2016-06-11 10:40:00,8185710,5661136189,0
2016-06-11 10:45:00,8728195,5935141541,0
2016-06-11 10:50:00,8577511,5859796763,0
2016-06-11 10:55:00,8444192,5744256797,0
2016-06-11 11:00:00,9137307,6124124123,0
2016-06-11 11:05:00,8928851,6053537625,0
2016-06-11 11:10:00,9094556,6052660609,0
2016-06-11 11:15:00,8884723,6076519068,0
2016-06-11 11:20:00,9150947,6333970234,0
2016-06-11 11:25:00,8935884,6070085476,0
2016-06-11 11:30:00,8856320,6427661290,0
2016-06-11 11:35:00,9205288,6236444525,0
2016-06-11 11:40:00,9340508,6202269399,0
2016-06-11 11:45:00,9449134,6496543036,0
2016-06-11 11:50:00,9731322,6869687502,0
2016-06-11 11:55:00,9601735,6697575000,0
2016-06-11 12:00:00,10827078,7561619942,0
2016-06-11 12:05:00,10499319,7196692876,0
2016-06-11 12:10:00,9992589,6791774374,0
2016-06-11 12:15:00,10041600,6740976663,0
2016-06-11 12:20:00,9932156,6886158134,0
2016-06-11 12:25:00,9310599,6487547100,0
2016-06-11 12:30:00,10349191,7368187241,0
2016-06-11 12:35:00,9673022,6539157326,0
2016-06-11 12:40:00,9259392,6416626694,0
2016-06-11 12:45:00,9223123,6300740309,0
2016-06-11 12:50:00,9513415,6534992607,1
2016-06-11 12:55:00,9024389,6140867359,1
2016-06-11 13:00:00,10563466,7216985387,0
2016-06-11 13:05:00,9778777,6899254965,0
2016-06-11 13:10:00,9299841,6555632988,0
2016-06-11 13:15:00,8680167,6317432705,0
2016-06-11 13:20:00,9194259,6293320760,1
2016-06-11 13:25:00,9286704,6468166319,0
2016-06-11 13:30:00,9513875,6599819313,0
2016-06-11 13:35:00,9860447,7058453381,0
2016-06-11 13:40:00,9308854,6429585951,0
2016-06-11 13:45:00,9043340,6104994909,0
2016-06-11 13:50:00,8358663,4763841168,0
2016-06-11 13:55:00,8496699,5848465510,0
2016-06-11 14:00:00,9193810,6479175023,0
2016-06-11 14:05:00,8389229,5636395597,0
2016-06-11 14:10:00,8707054,6182350496,0
2016-06-11 14:15:00,8564510,6136913156,0
2016-06-11 14:20:00,7836674,5422923385,0
2016-06-11 14:25:00,7516714,5135664196,0
2016-06-11 14:30:00,7826522,5394284900,0
2016-06-11 14:35:00,7687274,5405373604,0
2016-06-11 14:40:00,7470856,5149195156,0
2016-06-11 14:45:00,7731043,5279867527,0
2016-06-11 14:50:00,8163444,5628126864,0
2016-06-11 14:55:00,7879812,5589367778,0
2016-06-11 15:00:00,8574936,6059355625,0
2016-06-11 15:05:00,8803317,6204629125,0
2016-06-11 15:10:00,8029982,5560798844,0
2016-06-11 15:15:00,8314495,5866432626,0
2016-06-11 15:20:00,8145831,5629856022,0
2016-06-11 15:25:00,8615309,6085449458,0
2016-06-11 15:30:00,9838913,7312588731,0
2016-06-11 15:35:00,10334539,8441298486,0
2016-06-11 15:40:00,8391867,5741168568,0
2016-06-11 15:45:00,8606548,6072644091,0
2016-06-11 15:50:00,8563461,5970788003,0
2016-06-11 15:55:00,8641488,6023689950,0
2016-06-11 16:00:00,9183464,6569525618,0
2016-06-11 16:05:00,9035637,6179085227,0
2016-06-11 16:10:00,9161775,6529928971,0
2016-06-11 16:15:00,9909077,7179792267,0
2016-06-11 16:20:00,9628638,6961770712,0
2016-06-11 16:25:00,10157470,7360588140,0
2016-06-11 16:30:00,10202451,7523356543,0
2016-06-11 16:35:00,80401777,8547949877,0
2016-06-11 16:40:00,51568022,7865389771,0
2016-06-11 16:45:00,37319191,7027607063,0
2016-06-11 16:50:00,10250187,7489746583,0
2016-06-11 16:55:00,11316055,8631972210,0
2016-06-11 17:00:00,9888178,7011299824,0
2016-06-11 17:05:00,9624105,7084163422,0
2016-06-11 17:10:00,9834308,7020395514,0
2016-06-11 17:15:00,9884282,7014611086,0
2016-06-11 17:20:00,9719325,6974977837,0
2016-06-11 17:25:00,8624532,6529941819,0
2016-06-11 17:30:00,10675165,7841691426,0
2016-06-11 17:35:00,7842509,4446900042,1
2016-06-11 17:40:00,9539237,6972492078,0
2016-06-11 17:45:00,9066808,6446431162,0
2016-06-11 17:50:00,9217839,6743824868,0
2016-06-11 17:55:00,10652577,8109249792,0
2016-06-11 18:00:00,13804109,11317694106,0
2016-06-11 18:05:00,11869136,9195776442,0
2016-06-11 18:10:00,10015975,7211501610,0
2016-06-11 18:15:00,10086140,7399294184,0
2016-06-11 18:20:00,9236078,6608263870,0
2016-06-11 18:25:00,10073597,7522832897,0
2016-06-11 18:30:00,9322031,6755178335,0
2016-06-11 18:35:00,8689914,6037879635,0
2016-06-11 18:40:00,11393672,8740623544,1
2016-06-11 18:45:00,8827134,6118582692,0
2016-06-11 18:50:00,10239156,7522522467,0
2016-06-11 18:55:00,13705386,10967340386,0
2016-06-11 19:00:00,10610250,7904018800,0
2016-06-11 19:05:00,9824141,7013470169,0
2016-06-11 19:10:00,9820370,7040870563,0
2016-06-11 19:15:00,9547793,6717597888,0
2016-06-11 19:20:00,10849901,7935700230,0
2016-06-11 19:25:00,10794817,7847822987,0
2016-06-11 19:30:00,10606832,7803934503,0
2016-06-11 19:35:00,11574410,8849611379,0
2016-06-11 19:40:00,10393584,7688909964,0
2016-06-11 19:45:00,13062897,10391174893,0
2016-06-11 19:50:00,13378888,10834854229,0
2016-06-11 19:55:00,8750917,6705083019,0
2016-06-11 20:00:00,10366597,7463061791,0
2016-06-11 20:05:00,10102033,6942323095,0
2016-06-11 20:10:00,9371252,6475026052,0
2016-06-11 20:15:00,8758118,6050259677,0
2016-06-11 20:20:00,9354328,6586620081,0
2016-06-11 20:25:00,8762588,5961141721,0
2016-06-11 20:30:00,6665921,3321089587,0
2016-06-11 20:35:00,8406658,5773242278,0
2016-06-11 20:40:00,8726546,6106497864,0
2016-06-11 20:45:00,8019616,5422214757,0
2016-06-11 20:50:00,7957941,5432165154,0
2016-06-11 20:55:00,8055087,5619326645,0
2016-06-11 21:00:00,8438562,5758047971,0
2016-06-11 21:05:00,8651728,5994382113,0
2016-06-11 21:10:00,8320319,5825080790,0
2016-06-11 21:15:00,7907767,5535414164,0
2016-06-11 21:20:00,8736892,6262467148,0
2016-06-11 21:25:00,8743094,6313739955,0
2016-06-11 21:30:00,8656054,6188929112,0
2016-06-11 21:35:00,8357261,5951152519,0
2016-06-11 21:40:00,7869255,5325582227,0
2016-06-11 21:45:00,8188984,5812429935,0
2016-06-11 21:50:00,7940111,5467471462,0
2016-06-11 21:55:00,8015156,5644001643,0
2016-06-11 22:00:00,9021136,6368694362,0
2016-06-11 22:05:00,8546656,6116317429,0
2016-06-11 22:10:00,8018377,5457154610,0
2016-06-11 22:15:00,7715610,5229652870,0
2016-06-11 22:20:00,7998121,5467769939,0
2016-06-11 22:25:00,7905294,5424535023,0
2016-06-11 22:30:00,8365414,5896289428,0
2016-06-11 22:35:00,7846856,5478470855,0
2016-06-11 22:40:00,16095902,5956003201,0
2016-06-11 22:45:00,50266434,6688566095,0
2016-06-11 22:50:00,19960584,5536935366,0
2016-06-11 22:55:00,25350540,6112931916,0
2016-06-11 23:00:00,13599490,5742071037,0
2016-06-11 23:05:00,13000420,8015273988,0
2016-06-11 23:10:00,19464702,6992879765,0
2016-06-11 23:15:00,9427429,6798775449,0
2016-06-11 23:20:00,16087392,7279318620,0
2016-06-11 23:25:00,11619163,6576020978,0
2016-06-11 23:30:00,17520676,6851850845,0
2016-06-11 23:35:00,14180568,7455119826,0
2016-06-11 23:40:00,16666279,7145426309,0
2016-06-11 23:45:00,11578974,6034013020,0
2016-06-11 23:50:00,9301499,6661389114,0
2016-06-11 23:55:00,17333816,5284722255,0
2016-06-12 00:00:00,10818160,8623474445,0
2016-06-12 00:05:00,7996542,4708377335,0
2016-06-12 00:10:00,9886439,7173974139,0
2016-06-12 00:15:00,9141606,6612827554,0
2016-06-12 00:20:00,9681158,6965632468,0
2016-06-12 00:25:00,9007728,6407674889,0
2016-06-12 00:30:00,9027931,6497543475,0
2016-06-12 00:35:00,9020852,6403125593,0
2016-06-12 00:40:00,8797943,6027043777,0
2016-06-12 00:45:00,8250492,5706130224,0
2016-06-12 00:50:00,8524292,5981370387,0
2016-06-12 00:55:00,8931447,6490267627,0
2016-06-12 01:00:00,9720972,6834431894,0
2016-06-12 01:05:00,9822400,6999767282,1
2016-06-12 01:10:00,9595018,6876782133,1
2016-06-12 01:15:00,9388846,6697208658,0
2016-06-12 01:20:00,8967272,6214577393,0
2016-06-12 01:25:00,8287515,5688168413,0
2016-06-12 01:30:00,9021648,6116894976,0
2016-06-12 01:35:00,8440677,5633437133,0
2016-06-12 01:40:00,8348242,5608210029,0
2016-06-12 01:45:00,8424157,5894659976,0
2016-06-12 01:50:00,8044818,5742195217,0
2016-06-12 01:55:00,7885112,5257916100,0
2016-06-12 02:00:00,8107330,5620921329,0
2016-06-12 02:05:00,7481987,5224751142,0
2016-06-12 02:10:00,6975772,4778438850,0
2016-06-12 02:15:00,10101761,7132701780,0
2016-06-12 02:20:00,9476657,6640172533,0
2016-06-12 02:25:00,6553288,4504875966,0
2016-06-12 02:30:00,9531840,6573937118,0
2016-06-12 02:35:00,9779061,6916675910,0
2016-06-12 02:40:00,9679875,6805764788,0
2016-06-12 02:45:00,10034772,7160983243,0
2016-06-12 02:50:00,10137078,7112678988,0
2016-06-12 02:55:00,9675550,6879789994,0
2016-06-12 03:00:00,8578842,4911858041,0
2016-06-12 03:05:00,11087786,8083010995,0
2016-06-12 03:10:00,12649469,9205881311,0
2016-06-12 03:15:00,7587518,5393488221,0
2016-06-12 03:20:00,7191349,4953127271,0
2016-06-12 03:25:00,7138153,4850675186,0
2016-06-12 03:30:00,7097841,4894473780,0
2016-06-12 03:35:00,6535120,4368349721,0
2016-06-12 03:40:00,6486880,4478888160,0
2016-06-12 03:45:00,5991675,3909952230,0
2016-06-12 03:50:00,6429074,4189388436,0
2016-06-12 03:55:00,6297031,4121672367,0
2016-06-12 04:00:00,6969481,4905805072,0
2016-06-12 04:05:00,6498108,4344405297,0
2016-06-12 04:10:00,6383052,4298384179,0
2016-06-12 04:15:00,6688808,4512856991,0
2016-06-12 04:20:00,6636825,4436919889,0
2016-06-12 04:25:00,6382847,4184471224,0
2016-06-12 04:30:00,6261415,4055755763,0
2016-06-12 04:35:00,6260619,4001539338,0
2016-06-12 04:40:00,6939821,4714672779,0
2016-06-12 04:45:00,6167349,3958084934,0
2016-06-12 04:50:00,6176598,3951417049,0
2016-06-12 04:55:00,6314351,4082522227,0
2016-06-12 05:00:00,7041753,4687491414,0
2016-06-12 05:05:00,7350755,5015323632,0
2016-06-12 05:10:00,7128884,4828817495,0
2016-06-12 05:15:00,6589122,4332645598,0
2016-06-12 05:20:00,6084985,3829565980,0
2016-06-12 05:25:00,6588700,4302923208,0
2016-06-12 05:30:00,7025475,5062661950,0
2016-06-12 05:35:00,7408291,5306389495,0
2016-06-12 05:40:00,6057595,3940905954,0
2016-06-12 05:45:00,5494037,3470644943,0
2016-06-12 05:50:00,5479474,3437575906,0
2016-06-12 05:55:00,4732286,2680443553,0
2016-06-12 06:00:00,6914965,5020988419,0
2016-06-12 06:05:00,10526520,8784210797,0
2016-06-12 06:10:00,6679776,4450853762,0
2016-06-12 06:15:00,6592065,4394120693,0
2016-06-12 06:20:00,6387349,4244233339,0
2016-06-12 06:25:00,6490938,4251335432,0
2016-06-12 06:30:00,6839749,4466094397,0
2016-06-12 06:35:00,7359063,4540122062,0
2016-06-12 06:40:00,5313478,2095821627,0
2016-06-12 06:45:00,6045165,4034856912,0
2016-06-12 06:50:00,6152009,4141619158,0
2016-06-12 06:55:00,5811035,3832721955,0
2016-06-12 07:00:00,6418159,4400912802,0
2016-06-12 07:05:00,8390632,5800223990,1
2016-06-12 07:10:00,6173091,4170996775,0
2016-06-12 07:15:00,6494027,4440408800,0
2016-06-12 07:20:00,6398501,4315754603,0
2016-06-12 07:25:00,6825148,4740507366,0
2016-06-12 07:30:00,6716604,4626492490,0
2016-06-12 07:35:00,6791420,4665843334,0
2016-06-12 07:40:00,6853516,4928267523,0
2016-06-12 07:45:00,6608281,4861187327,0
2016-06-12 07:50:00,6262106,4267820059,0
2016-06-12 07:55:00,6887452,5082301269,0
2016-06-12 08:00:00,7541425,5456448132,0
2016-06-12 08:05:00,7647881,5335811758,0
2016-06-12 08:10:00,7284201,5075650953,0
2016-06-12 08:15:00,7353327,5105746797,0
2016-06-12 08:20:00,7010328,4560569343,0
2016-06-12 08:25:00,6785969,4702440722,0
2016-06-12 08:30:00,7439596,5170950594,0
2016-06-12 08:35:00,6957652,4711723192,0
2016-06-12 08:40:00,6910716,4730809065,0
2016-06-12 08:45:00,6657231,4659736651,0
2016-06-12 08:50:00,6568189,4457447265,0
2016-06-12 08:55:00,7094374,4959042082,0
2016-06-12 09:00:00,7851407,5639597113,0
2016-06-12 09:05:00,7744410,5507601650,0
2016-06-12 09:10:00,7575634,5396619751,0
2016-06-12 09:15:00,7834477,5718443597,0
2016-06-12 09:20:00,8362971,6118558498,0
2016-06-12 09:25:00,8542117,6011324605,0
2016-06-12 09:30:00,8192674,5891747845,0
2016-06-12 09:35:00,7960347,5807099910,0
2016-06-12 09:40:00,7123942,5018247471,0
2016-06-12 09:45:00,7579329,5482871101,0
2016-06-12 09:50:00,7625136,5497388752,0
2016-06-12 09:55:00,8334541,6199195690,0
2016-06-12 10:00:00,7918978,5648840411,0
2016-06-12 10:05:00,7558021,5344869958,0
2016-06-12 10:10:00,7606749,5448096106,0
2016-06-12 10:15:00,7841365,5474728890,0
2016-06-12 10:20:00,7491784,5192213823,0
2016-06-12 10:25:00,7002607,5279075983,0
2016-06-12 10:30:00,8447918,6173060223,0
2016-06-12 10:35:00,7552121,5249736070,0
2016-06-12 10:40:00,7596881,5341774778,0
2016-06-12 10:45:00,8072046,5851073334,0
2016-06-12 10:50:00,7914196,5639859076,0
2016-06-12 10:55:00,7716225,5356518703,0
2016-06-12 11:00:00,8527205,6086657219,0
2016-06-12 11:05:00,8242700,5837716490,0
2016-06-12 11:10:00,6244169,3206844407,0
2016-06-12 11:15:00,8170869,5674060789,0
2016-06-12 11:20:00,8220350,5674546439,0
2016-06-12 11:25:00,8113995,5548184450,0
2016-06-12 11:30:00,8510841,6027553103,0
2016-06-12 11:35:00,8635396,6048687465,0
2016-06-12 11:40:00,8667719,6066664218,0
2016-06-12 11:45:00,8677551,5996708308,0
2016-06-12 11:50:00,8629708,5998633738,0
2016-06-12 11:55:00,8813106,6274746548,0
2016-06-12 12:00:00,9194677,6506890029,0
2016-06-12 12:05:00,9105886,6524886556,0
