te,pkt,byt
2016-06-10 19:40:00,10629925,8199559498
2016-06-10 19:45:00,12252883,8800521000
2016-06-10 19:50:00,10969218,7848712633
2016-06-10 19:55:00,11325450,8215728153
2016-06-10 20:00:00,12273100,9029450437
2016-06-10 20:05:00,12303618,9110032523
2016-06-10 20:10:00,11627643,8281125919
2016-06-10 20:15:00,11573718,8500282527
2016-06-10 20:20:00,10769306,8103721475
2016-06-10 20:25:00,9862310,7052843422
2016-06-10 20:30:00,12009698,8953127499
2016-06-10 20:35:00,13975079,11301277089
2016-06-10 20:40:00,11061547,8333552145
2016-06-10 20:45:00,9361656,6501754518
2016-06-10 20:50:00,9271321,6466746602
2016-06-10 20:55:00,9234598,6534500830
2016-06-10 21:00:00,9568235,6555084626
2016-06-10 21:05:00,10622374,7798202553
2016-06-10 21:10:00,13228533,10344073382
2016-06-10 21:15:00,11541050,8758273937
2016-06-10 21:20:00,8535809,6239032378
2016-06-10 21:25:00,9581372,6941185909
2016-06-10 21:30:00,14274378,11446636826
2016-06-10 21:35:00,12762285,10026912969
2016-06-10 21:40:00,12814071,9871916592
2016-06-10 21:45:00,10254104,7410678152
2016-06-10 21:50:00,10586553,7124877032
2016-06-10 21:55:00,9498271,6662018084
2016-06-10 22:00:00,10290962,7258155620
2016-06-10 22:05:00,10790390,7237634036
2016-06-10 22:10:00,13574376,10694981204
2016-06-10 22:15:00,13308243,10150706893
2016-06-10 22:20:00,14098710,11635423541
2016-06-10 22:25:00,12306081,9234475539
2016-06-10 22:30:00,12166517,9185962695
2016-06-10 22:35:00,12128693,9419426339
2016-06-10 22:40:00,12019916,9232237152
2016-06-10 22:45:00,12037608,9188296160
2016-06-10 22:50:00,11809178,9065081744
2016-06-10 22:55:00,12617837,9680081973
2016-06-10 23:00:00,12107257,9365095705
2016-06-10 23:05:00,12804976,9826603283
2016-06-10 23:10:00,13040869,10263155536
2016-06-10 23:15:00,13068741,9913725522
2016-06-10 23:20:00,13522196,10312058522
2016-06-10 23:25:00,13095434,9933914137
2016-06-10 23:30:00,13266647,10392541367
2016-06-10 23:35:00,12645968,9575564859
2016-06-10 23:40:00,12959627,9737871592
2016-06-10 23:45:00,13337333,10284832422
2016-06-10 23:50:00,13126506,10290470140
2016-06-10 23:55:00,14128878,10979090155
2016-06-11 00:00:00,13903236,10680015296
2016-06-11 00:05:00,13655624,10989208580
2016-06-11 00:10:00,12589695,9524097347
2016-06-11 00:15:00,12999093,9919591100
2016-06-11 00:20:00,13019935,9999140971
2016-06-11 00:25:00,13279766,10234860869
2016-06-11 00:30:00,13575933,10104801154
2016-06-11 00:35:00,14701145,11665616585
2016-06-11 00:40:00,15638451,13091413324
2016-06-11 00:45:00,16573982,13716300961
2016-06-11 00:50:00,17024057,14319341702
2016-06-11 00:55:00,8979726,6433550876
2016-06-11 01:00:00,10074392,7290718784
2016-06-11 01:05:00,9439611,6773891227
2016-06-11 01:10:00,9087312,6493907726
2016-06-11 01:15:00,8749051,6188014741
2016-06-11 01:20:00,8386134,5995802346
2016-06-11 01:25:00,9882458,7246618826
2016-06-11 01:30:00,11570212,8389624431
2016-06-11 01:35:00,12161319,9770019962
2016-06-11 01:40:00,8397714,5938600250
2016-06-11 01:45:00,9782939,7207291917
2016-06-11 01:50:00,12561259,10088725684
2016-06-11 01:55:00,11885897,9663258029
2016-06-11 02:00:00,10940366,8561625777
2016-06-11 02:05:00,8062745,5582854490
2016-06-11 02:10:00,7914082,5340614265
2016-06-11 02:15:00,7647847,5278295153
2016-06-11 02:20:00,6922696,4765872716
2016-06-11 02:25:00,7803994,5295780260
2016-06-11 02:30:00,7379788,4973156169
2016-06-11 02:35:00,10176233,7097878113
2016-06-11 02:40:00,9665084,6760182751
2016-06-11 02:45:00,10226588,7199682701
2016-06-11 02:50:00,9982934,6892674420
2016-06-11 02:55:00,10136375,7206162586
2016-06-11 03:00:00,10987118,7957691612
2016-06-11 03:05:00,11136515,8103576510
2016-06-11 03:10:00,8134540,5862292819
2016-06-11 03:15:00,10076765,7456219131
2016-06-11 03:20:00,10962792,7802777443
2016-06-11 03:25:00,10377061,7368642615
2016-06-11 03:30:00,10985471,7746717310
2016-06-11 03:35:00,9170276,6345666018
2016-06-11 03:40:00,7082166,4750442399
2016-06-11 03:45:00,7231060,4863613087
2016-06-11 03:50:00,6700183,4351452741
2016-06-11 03:55:00,5361154,2826323727
2016-06-11 04:00:00,6663390,4273428274
2016-06-11 04:05:00,7270124,5025812793
2016-06-11 04:10:00,9295201,5980268231
2016-06-11 04:15:00,9260841,5905727029
2016-06-11 04:20:00,8510151,5426251231
2016-06-11 04:25:00,6650332,4483624796
2016-06-11 04:30:00,6266333,4030091622
2016-06-11 04:35:00,6656364,4475949177
2016-06-11 04:40:00,6723747,4462552548
2016-06-11 04:45:00,6670961,4339704290
2016-06-11 04:50:00,6244082,4050790044
2016-06-11 04:55:00,6547444,4326678651
2016-06-11 05:00:00,6612050,4241737751
2016-06-11 05:05:00,7552092,5297329092
2016-06-11 05:10:00,7403279,5258504931
2016-06-11 05:15:00,6566606,4475620093
2016-06-11 05:20:00,6147610,3975155271
2016-06-11 05:25:00,6053835,3915319655
2016-06-11 05:30:00,6944555,4809558777
2016-06-11 05:35:00,6357046,4259512694
2016-06-11 05:40:00,6087984,4089116621
2016-06-11 05:45:00,6266995,4245400403
2016-06-11 05:50:00,6078195,4086230476
2016-06-11 05:55:00,4735646,1925780174
2016-06-11 06:00:00,8674451,6992901853
2016-06-11 06:05:00,10199077,8463771547
2016-06-11 06:10:00,7549978,4995544649
2016-06-11 06:15:00,6598217,4589672410
2016-06-11 06:20:00,6111544,4016949640
2016-06-11 06:25:00,6208405,4142652257
2016-06-11 06:30:00,6729030,4556404645
2016-06-11 06:35:00,6473206,4271938706
2016-06-11 06:40:00,5856612,4321268827
2016-06-11 06:45:00,6901187,4752357428
2016-06-11 06:50:00,6405092,4275979790
2016-06-11 06:55:00,6193209,4139348773
2016-06-11 07:00:00,6440517,4120016304
2016-06-11 07:05:00,8611601,5872005846
2016-06-11 07:10:00,6457229,4287688428
2016-06-11 07:15:00,6273299,4035160295
2016-06-11 07:20:00,6508923,4185207520
2016-06-11 07:25:00,6896184,4534869434
2016-06-11 07:30:00,6740190,4198160328
2016-06-11 07:35:00,8750921,7018959545
2016-06-11 07:40:00,6828937,4503536763
2016-06-11 07:45:00,6979993,4637141336
2016-06-11 07:50:00,7226232,4996706791
2016-06-11 07:55:00,7331981,4961078858
2016-06-11 08:00:00,7775317,5546620796
2016-06-11 08:05:00,8769712,6171040502
2016-06-11 08:10:00,8163140,5355568793
2016-06-11 08:15:00,7489869,4969358931
2016-06-11 08:20:00,7357712,4819667989
2016-06-11 08:25:00,7776878,5182279922
2016-06-11 08:30:00,7313087,4695169779
2016-06-11 08:35:00,7132695,4720570679
2016-06-11 08:40:00,7016830,4654780688
2016-06-11 08:45:00,7925640,5490351626
2016-06-11 08:50:00,7336013,4889771892
2016-06-11 08:55:00,7089502,5068489496
2016-06-11 09:00:00,8079124,5497946127
2016-06-11 09:05:00,8430374,5713492645
2016-06-11 09:10:00,8416162,5743738017
2016-06-11 09:15:00,8665535,5888467346
2016-06-11 09:20:00,8187797,5543986702
2016-06-11 09:25:00,8046284,5432729619
2016-06-11 09:30:00,8503630,5759859494
2016-06-11 09:35:00,8870380,6070991523
2016-06-11 09:40:00,8414391,5740858585
2016-06-11 09:45:00,9153548,6240807701
2016-06-11 09:50:00,8526802,5736490603
2016-06-11 09:55:00,6458167,3554157444
2016-06-11 10:00:00,9184809,6035447469
2016-06-11 10:05:00,9069762,6178995704
2016-06-11 10:10:00,8718269,5916685899
2016-06-11 10:15:00,8681179,5839829958
2016-06-11 10:20:00,8739203,5895160757
2016-06-11 10:25:00,8457418,5630238656
2016-06-11 10:30:00,8765925,5892159627
2016-06-11 10:35:00,8839775,5902599327
2016-06-11 10:40:00,8185710,5661136189
2016-06-11 10:45:00,8728195,5935141541
2016-06-11 10:50:00,8577511,5859796763
2016-06-11 10:55:00,8444192,5744256797
2016-06-11 11:00:00,9137307,6124124123
2016-06-11 11:05:00,8928851,6053537625
2016-06-11 11:10:00,9094556,6052660609
2016-06-11 11:15:00,8884723,6076519068
2016-06-11 11:20:00,9150947,6333970234
2016-06-11 11:25:00,8935884,6070085476
2016-06-11 11:30:00,8856320,6427661290
2016-06-11 11:35:00,9205288,6236444525
2016-06-11 11:40:00,9340508,6202269399
2016-06-11 11:45:00,9449134,6496543036
2016-06-11 11:50:00,9731322,6869687502
2016-06-11 11:55:00,9601735,6697575000
2016-06-11 12:00:00,10827078,7561619942
2016-06-11 12:05:00,10499319,7196692876
2016-06-11 12:10:00,9992589,6791774374
2016-06-11 12:15:00,10041600,6740976663
2016-06-11 12:20:00,9932156,6886158134
2016-06-11 12:25:00,9310599,6487547100
2016-06-11 12:30:00,10349191,7368187241
2016-06-11 12:35:00,9673022,6539157326
2016-06-11 12:40:00,9259392,6416626694
2016-06-11 12:45:00,9223123,6300740309
2016-06-11 12:50:00,9513351,6534982664
2016-06-11 12:55:00,9024325,6140857405
2016-06-11 13:00:00,10563466,7216985387
2016-06-11 13:05:00,9778777,6899254965
2016-06-11 13:10:00,9299841,6555632988
2016-06-11 13:15:00,8680167,6317432705
2016-06-11 13:20:00,9194129,6293299301
2016-06-11 13:25:00,9286704,6468166319
2016-06-11 13:30:00,9513875,6599819313
2016-06-11 13:35:00,9860447,7058453381
2016-06-11 13:40:00,9308854,6429585951
2016-06-11 13:45:00,9043340,6104994909
2016-06-11 13:50:00,8358663,4763841168
2016-06-11 13:55:00,8496699,5848465510
2016-06-11 14:00:00,9193810,6479175023
2016-06-11 14:05:00,8389229,5636395597
2016-06-11 14:10:00,8707054,6182350496
2016-06-11 14:15:00,8564510,6136913156
2016-06-11 14:20:00,7836674,5422923385
2016-06-11 14:25:00,7516714,5135664196
2016-06-11 14:30:00,7826522,5394284900
2016-06-11 14:35:00,7687274,5405373604
2016-06-11 14:40:00,7470856,5149195156
2016-06-11 14:45:00,7731043,5279867527
2016-06-11 14:50:00,8163444,5628126864
2016-06-11 14:55:00,7879812,5589367778
2016-06-11 15:00:00,8574936,6059355625
2016-06-11 15:05:00,8803317,6204629125
2016-06-11 15:10:00,8029982,5560798844
2016-06-11 15:15:00,8314495,5866432626
2016-06-11 15:20:00,8145831,5629856022
2016-06-11 15:25:00,8615309,6085449458
2016-06-11 15:30:00,9838913,7312588731
2016-06-11 15:35:00,10334539,8441298486
2016-06-11 15:40:00,8391867,5741168568
2016-06-11 15:45:00,8606548,6072644091
2016-06-11 15:50:00,8563461,5970788003
2016-06-11 15:55:00,8641488,6023689950
2016-06-11 16:00:00,9183464,6569525618
2016-06-11 16:05:00,9035637,6179085227
2016-06-11 16:10:00,9161775,6529928971
2016-06-11 16:15:00,9909077,7179792267
2016-06-11 16:20:00,9628638,6961770712
2016-06-11 16:25:00,10157470,7360588140
2016-06-11 16:30:00,10202451,7523356543
2016-06-11 16:35:00,80401777,8547949877
2016-06-11 16:40:00,51568022,7865389771
2016-06-11 16:45:00,37319191,7027607063
2016-06-11 16:50:00,10250187,7489746583
2016-06-11 16:55:00,11316055,8631972210
2016-06-11 17:00:00,9888178,7011299824
2016-06-11 17:05:00,9624105,7084163422
2016-06-11 17:10:00,9834308,7020395514
2016-06-11 17:15:00,9884282,7014611086
2016-06-11 17:20:00,9719325,6974977837
2016-06-11 17:25:00,8624532,6529941819
2016-06-11 17:30:00,10675165,7841691426
2016-06-11 17:35:00,7842442,4446886806
2016-06-11 17:40:00,9539237,6972492078
2016-06-11 17:45:00,9066808,6446431162
2016-06-11 17:50:00,9217839,6743824868
2016-06-11 17:55:00,10652577,8109249792
2016-06-11 18:00:00,13804109,11317694106
2016-06-11 18:05:00,11869136,9195776442
2016-06-11 18:10:00,10015975,7211501610
2016-06-11 18:15:00,10086140,7399294184
2016-06-11 18:20:00,9236078,6608263870
2016-06-11 18:25:00,10073597,7522832897
2016-06-11 18:30:00,9322031,6755178335
2016-06-11 18:35:00,8689914,6037879635
2016-06-11 18:40:00,11393605,8740610306
2016-06-11 18:45:00,8827134,6118582692
2016-06-11 18:50:00,10239156,7522522467
2016-06-11 18:55:00,13705386,10967340386
2016-06-11 19:00:00,10610250,7904018800
2016-06-11 19:05:00,9824141,7013470169
2016-06-11 19:10:00,9820370,7040870563
2016-06-11 19:15:00,9547793,6717597888
2016-06-11 19:20:00,10849901,7935700230
2016-06-11 19:25:00,10794817,7847822987
2016-06-11 19:30:00,10606832,7803934503
2016-06-11 19:35:00,11574410,8849611379
2016-06-11 19:40:00,10393584,7688909964
2016-06-11 19:45:00,13062897,10391174893
2016-06-11 19:50:00,13378888,10834854229
2016-06-11 19:55:00,8750917,6705083019
2016-06-11 20:00:00,10366597,7463061791
2016-06-11 20:05:00,10102033,6942323095
2016-06-11 20:10:00,9371252,6475026052
2016-06-11 20:15:00,8758118,6050259677
2016-06-11 20:20:00,9354328,6586620081
2016-06-11 20:25:00,8762588,5961141721
2016-06-11 20:30:00,6665921,3321089587
2016-06-11 20:35:00,8406658,5773242278
2016-06-11 20:40:00,8726546,6106497864
2016-06-11 20:45:00,8019616,5422214757
2016-06-11 20:50:00,7957941,5432165154
2016-06-11 20:55:00,8055087,5619326645
2016-06-11 21:00:00,8438562,5758047971
2016-06-11 21:05:00,8651728,5994382113
2016-06-11 21:10:00,8320319,5825080790
2016-06-11 21:15:00,7907767,5535414164
2016-06-11 21:20:00,8736892,6262467148
2016-06-11 21:25:00,8743094,6313739955
2016-06-11 21:30:00,8656054,6188929112
2016-06-11 21:35:00,8357261,5951152519
2016-06-11 21:40:00,7869255,5325582227
2016-06-11 21:45:00,8188984,5812429935
2016-06-11 21:50:00,7940111,5467471462
2016-06-11 21:55:00,8015156,5644001643
2016-06-11 22:00:00,9021136,6368694362
2016-06-11 22:05:00,8546656,6116317429
2016-06-11 22:10:00,8018377,5457154610
2016-06-11 22:15:00,7715610,5229652870
2016-06-11 22:20:00,7998121,5467769939
2016-06-11 22:25:00,7905294,5424535023
2016-06-11 22:30:00,8365414,5896289428
2016-06-11 22:35:00,7846856,5478470855
2016-06-11 22:40:00,16095902,5956003201
2016-06-11 22:45:00,50266434,6688566095
2016-06-11 22:50:00,19960584,5536935366
2016-06-11 22:55:00,25350540,6112931916
2016-06-11 23:00:00,13599490,5742071037
2016-06-11 23:05:00,13000420,8015273988
2016-06-11 23:10:00,19464702,6992879765
2016-06-11 23:15:00,9427429,6798775449
2016-06-11 23:20:00,16087392,7279318620
2016-06-11 23:25:00,11619163,6576020978
2016-06-11 23:30:00,17520676,6851850845
2016-06-11 23:35:00,14180568,7455119826
2016-06-11 23:40:00,16666279,7145426309
2016-06-11 23:45:00,11578974,6034013020
2016-06-11 23:50:00,9301499,6661389114
2016-06-11 23:55:00,17333816,5284722255
2016-06-12 00:00:00,10818160,8623474445
2016-06-12 00:05:00,7996542,4708377335
2016-06-12 00:10:00,9886439,7173974139
2016-06-12 00:15:00,9141606,6612827554
2016-06-12 00:20:00,9681158,6965632468
2016-06-12 00:25:00,9007728,6407674889
2016-06-12 00:30:00,9027931,6497543475
2016-06-12 00:35:00,9020852,6403125593
2016-06-12 00:40:00,8797943,6027043777
2016-06-12 00:45:00,8250492,5706130224
2016-06-12 00:50:00,8524292,5981370387
2016-06-12 00:55:00,8931447,6490267627
2016-06-12 01:00:00,9720972,6834431894
2016-06-12 01:05:00,9822347,6999745096
2016-06-12 01:10:00,9594985,6876777870
2016-06-12 01:15:00,9388846,6697208658
2016-06-12 01:20:00,8967272,6214577393
2016-06-12 01:25:00,8287515,5688168413
2016-06-12 01:30:00,9021648,6116894976
2016-06-12 01:35:00,8440677,5633437133
2016-06-12 01:40:00,8348242,5608210029
2016-06-12 01:45:00,8424157,5894659976
2016-06-12 01:50:00,8044818,5742195217
2016-06-12 01:55:00,7885112,5257916100
2016-06-12 02:00:00,8107330,5620921329
2016-06-12 02:05:00,7481987,5224751142
2016-06-12 02:10:00,6975772,4778438850
2016-06-12 02:15:00,10101761,7132701780
2016-06-12 02:20:00,9476657,6640172533
2016-06-12 02:25:00,6553288,4504875966
2016-06-12 02:30:00,9531840,6573937118
2016-06-12 02:35:00,9779061,6916675910
2016-06-12 02:40:00,9679875,6805764788
2016-06-12 02:45:00,10034772,7160983243
2016-06-12 02:50:00,10137078,7112678988
2016-06-12 02:55:00,9675550,6879789994
2016-06-12 03:00:00,8578842,4911858041
2016-06-12 03:05:00,11087786,8083010995
2016-06-12 03:10:00,12649469,9205881311
2016-06-12 03:15:00,7587518,5393488221
2016-06-12 03:20:00,7191349,4953127271
2016-06-12 03:25:00,7138153,4850675186
2016-06-12 03:30:00,7097841,4894473780
2016-06-12 03:35:00,6535120,4368349721
2016-06-12 03:40:00,6486880,4478888160
2016-06-12 03:45:00,5991675,3909952230
2016-06-12 03:50:00,6429074,4189388436
2016-06-12 03:55:00,6297031,4121672367
2016-06-12 04:00:00,6969481,4905805072
2016-06-12 04:05:00,6498108,4344405297
2016-06-12 04:10:00,6383052,4298384179
2016-06-12 04:15:00,6688808,4512856991
2016-06-12 04:20:00,6636825,4436919889
2016-06-12 04:25:00,6382847,4184471224
2016-06-12 04:30:00,6261415,4055755763
2016-06-12 04:35:00,6260619,4001539338
2016-06-12 04:40:00,6939821,4714672779
2016-06-12 04:45:00,6167349,3958084934
2016-06-12 04:50:00,6176598,3951417049
2016-06-12 04:55:00,6314351,4082522227
2016-06-12 05:00:00,7041753,4687491414
2016-06-12 05:05:00,7350755,5015323632
2016-06-12 05:10:00,7128884,4828817495
2016-06-12 05:15:00,6589122,4332645598
2016-06-12 05:20:00,6084985,3829565980
2016-06-12 05:25:00,6588700,4302923208
2016-06-12 05:30:00,7025475,5062661950
2016-06-12 05:35:00,7408291,5306389495
2016-06-12 05:40:00,6057595,3940905954
2016-06-12 05:45:00,5494037,3470644943
2016-06-12 05:50:00,5479474,3437575906
2016-06-12 05:55:00,4732286,2680443553
2016-06-12 06:00:00,6914965,5020988419
2016-06-12 06:05:00,10526520,8784210797
2016-06-12 06:10:00,6679776,4450853762
2016-06-12 06:15:00,6592065,4394120693
2016-06-12 06:20:00,6387349,4244233339
2016-06-12 06:25:00,6490938,4251335432
2016-06-12 06:30:00,6839749,4466094397
2016-06-12 06:35:00,7359063,4540122062
2016-06-12 06:40:00,5313478,2095821627
2016-06-12 06:45:00,6045165,4034856912
2016-06-12 06:50:00,6152009,4141619158
2016-06-12 06:55:00,5811035,3832721955
2016-06-12 07:00:00,6418159,4400912802
2016-06-12 07:05:00,8390630,5800223902
2016-06-12 07:10:00,6173091,4170996775
2016-06-12 07:15:00,6494027,4440408800
2016-06-12 07:20:00,6398501,4315754603
2016-06-12 07:25:00,6825148,4740507366
2016-06-12 07:30:00,6716604,4626492490
2016-06-12 07:35:00,6791420,4665843334
2016-06-12 07:40:00,6853516,4928267523
2016-06-12 07:45:00,6608281,4861187327
2016-06-12 07:50:00,6262106,4267820059
2016-06-12 07:55:00,6887452,5082301269
2016-06-12 08:00:00,7541425,5456448132
2016-06-12 08:05:00,7647881,5335811758
2016-06-12 08:10:00,7284201,5075650953
2016-06-12 08:15:00,7353327,5105746797
2016-06-12 08:20:00,7010328,4560569343
2016-06-12 08:25:00,6785969,4702440722
2016-06-12 08:30:00,7439596,5170950594
2016-06-12 08:35:00,6957652,4711723192
2016-06-12 08:40:00,6910716,4730809065
2016-06-12 08:45:00,6657231,4659736651
2016-06-12 08:50:00,6568189,4457447265
2016-06-12 08:55:00,7094374,4959042082
2016-06-12 09:00:00,7851407,5639597113
2016-06-12 09:05:00,7744410,5507601650
2016-06-12 09:10:00,7575634,5396619751
2016-06-12 09:15:00,7834477,5718443597
2016-06-12 09:20:00,8362971,6118558498
2016-06-12 09:25:00,8542117,6011324605
2016-06-12 09:30:00,8192674,5891747845
2016-06-12 09:35:00,7960347,5807099910
2016-06-12 09:40:00,7123942,5018247471
2016-06-12 09:45:00,7579329,5482871101
2016-06-12 09:50:00,7625136,5497388752
2016-06-12 09:55:00,8334541,6199195690
2016-06-12 10:00:00,7918978,5648840411
2016-06-12 10:05:00,7558021,5344869958
2016-06-12 10:10:00,7606749,5448096106
2016-06-12 10:15:00,7841365,5474728890
2016-06-12 10:20:00,7491784,5192213823
2016-06-12 10:25:00,7002607,5279075983
2016-06-12 10:30:00,8447918,6173060223
2016-06-12 10:35:00,7552121,5249736070
2016-06-12 10:40:00,7596881,5341774778
2016-06-12 10:45:00,8072046,5851073334
2016-06-12 10:50:00,7914196,5639859076
2016-06-12 10:55:00,7716225,5356518703
2016-06-12 11:00:00,8527205,6086657219
2016-06-12 11:05:00,8242700,5837716490
2016-06-12 11:10:00,6244169,3206844407
2016-06-12 11:15:00,8170869,5674060789
2016-06-12 11:20:00,8220350,5674546439
2016-06-12 11:25:00,8113995,5548184450
2016-06-12 11:30:00,8510841,6027553103
2016-06-12 11:35:00,8635396,6048687465
2016-06-12 11:40:00,8667719,6066664218
2016-06-12 11:45:00,8677551,5996708308
2016-06-12 11:50:00,8629708,5998633738
2016-06-12 11:55:00,8813106,6274746548
2016-06-12 12:00:00,9194677,6506890029
2016-06-12 12:05:00,9105886,6524886556
2016-06-12 12:10:00,8400690,5868563363
2016-06-12 12:15:00,8737609,6056657202
2016-06-12 12:20:00,8517200,5957528861
2016-06-12 12:25:00,8631729,6087343341
2016-06-12 12:30:00,8601133,6047725372
2016-06-12 12:35:00,8267478,5800913684
2016-06-12 12:40:00,7936156,5453647657
2016-06-12 12:45:00,8052617,5764251733
2016-06-12 12:50:00,8338975,5887443746
2016-06-12 12:55:00,8212841,5800242948
2016-06-12 13:00:00,8596202,5906408836
2016-06-12 13:05:00,9413916,6451812466
2016-06-12 13:10:00,8826821,6036857694
2016-06-12 13:15:00,8748524,6132910718
2016-06-12 13:20:00,8526540,5968862226
2016-06-12 13:25:00,9086242,6456813530
2016-06-12 13:30:00,8790924,6223174271
2016-06-12 13:35:00,8543723,5966205097
2016-06-12 13:40:00,8730367,6147205140
2016-06-12 13:45:00,10199413,8074604377
2016-06-12 13:50:00,8546536,5944538025
2016-06-12 13:55:00,8432170,5854649207
2016-06-12 14:00:00,9335402,6658532721
2016-06-12 14:05:00,9850381,7083640185
2016-06-12 14:10:00,9704926,7082660419
2016-06-12 14:15:00,8919969,6475306553
2016-06-12 14:20:00,9097638,6419263356
2016-06-12 14:25:00,9150251,6815264493
2016-06-12 14:30:00,9939069,7574262015
2016-06-12 14:35:00,12295008,9907953497
2016-06-12 14:40:00,6589693,3684835977
2016-06-12 14:45:00,8314273,6081763984
2016-06-12 14:50:00,8468233,6143093891
2016-06-12 14:55:00,8487481,6182650440
2016-06-12 15:00:00,11478354,9067048190
2016-06-12 15:05:00,8359250,5830301799
2016-06-12 15:10:00,7842020,5567237029
2016-06-12 15:15:00,7893467,5646430038
2016-06-12 15:20:00,9530102,7147915100
2016-06-12 15:25:00,8793026,6475036792
2016-06-12 15:30:00,8913240,6561714220
2016-06-12 15:35:00,8972813,6356192990
2016-06-12 15:40:00,8353119,5882419035
2016-06-12 15:45:00,8557585,6123706942
2016-06-12 15:50:00,8408144,6006645991
2016-06-12 15:55:00,8215082,5801369426
2016-06-12 16:00:00,8638446,6240130863
2016-06-12 16:05:00,8538489,6176638437
2016-06-12 16:10:00,8234867,5916000781
2016-06-12 16:15:00,8116577,5784106868
2016-06-12 16:20:00,8441974,5968828281
2016-06-12 16:25:00,9056857,6546868700
2016-06-12 16:30:00,13117242,10502772260
2016-06-12 16:35:00,8646677,6250494773
2016-06-12 16:40:00,7988465,5659595673
2016-06-12 16:45:00,8412403,6058233809
2016-06-12 16:50:00,8503062,6181231880
2016-06-12 16:55:00,11810789,9617097219
2016-06-12 17:00:00,9624784,7158745438
2016-06-12 17:05:00,8770064,6422721407
2016-06-12 17:10:00,8922088,6578552783
2016-06-12 17:15:00,8562577,6113823321
2016-06-12 17:20:00,7694392,5920838038
2016-06-12 17:25:00,8761982,6492829196
2016-06-12 17:30:00,11703706,9371998480
2016-06-12 17:35:00,12644723,10005224541
2016-06-12 17:40:00,8747184,6349196888
2016-06-12 17:45:00,8450288,6019880699
2016-06-12 17:50:00,8973908,6368447661
2016-06-12 17:55:00,9049983,6396033156
2016-06-12 18:00:00,10059091,7586920039
2016-06-12 18:05:00,12427731,9803763466
2016-06-12 18:10:00,16010549,13517923079
2016-06-12 18:15:00,10908783,8366257562
2016-06-12 18:20:00,10977236,8381310524
2016-06-12 18:25:00,11767416,9174081648
2016-06-12 18:30:00,15324956,12646563932
2016-06-12 18:35:00,10877635,8251022441
2016-06-12 18:40:00,10817330,7991505970
2016-06-12 18:45:00,11149868,8291137743
2016-06-12 18:50:00,10255843,6811490409
2016-06-12 18:55:00,11095776,8452874485
2016-06-12 19:00:00,11164562,8529263378
2016-06-12 19:05:00,8869668,6401603868
2016-06-12 19:10:00,9233052,6624550237
2016-06-12 19:15:00,8713418,6327177831
2016-06-12 19:20:00,8401124,5914216940
2016-06-12 19:25:00,54514077,7416391992
2016-06-12 19:30:00,46351214,8022852866
2016-06-12 19:35:00,50902679,7776004651
2016-06-12 19:40:00,8682364,6196675462
2016-06-12 19:45:00,9228284,6506211360
2016-06-12 19:50:00,8761577,6240720263
2016-06-12 19:55:00,9262041,6691867556
2016-06-12 20:00:00,9321867,7090058049
2016-06-12 20:05:00,11083683,7698080889
2016-06-12 20:10:00,8744752,6203973851
2016-06-12 20:15:00,9158282,6488599134
2016-06-12 20:20:00,8966104,6381075797
2016-06-12 20:25:00,9924796,7137352246
2016-06-12 20:30:00,9527097,6761956025
2016-06-12 20:35:00,9287495,6448303333
2016-06-12 20:40:00,8954774,6140218256
2016-06-12 20:45:00,9830522,6867628484
2016-06-12 20:50:00,59157769,7831727577
2016-06-12 20:55:00,33720098,7449448966
2016-06-12 21:00:00,9951286,7013556195
2016-06-12 21:05:00,9989315,7091801476
2016-06-12 21:10:00,9446868,6772036662
2016-06-12 21:15:00,9377841,6827429888
2016-06-12 21:20:00,9512329,6925283562
2016-06-12 21:25:00,9735141,7052221872
2016-06-12 21:30:00,10407189,7578260142
2016-06-12 21:35:00,8924034,6297866360
2016-06-12 21:40:00,9419504,6621157612
2016-06-12 21:45:00,9635098,6798150771
2016-06-12 21:50:00,9687703,6976535404
2016-06-12 21:55:00,9615570,6818681525
2016-06-12 22:00:00,10050412,7489291732
2016-06-12 22:05:00,10398905,7509408665
2016-06-12 22:10:00,9366757,6719746452
2016-06-12 22:15:00,9052662,6141556209
2016-06-12 22:20:00,9099511,6327952194
2016-06-12 22:25:00,7561985,4100827105
2016-06-12 22:30:00,10081915,7260309697
2016-06-12 22:35:00,9884381,7092580137
2016-06-12 22:40:00,9488991,6418176526
2016-06-12 22:45:00,10321508,7257085237
2016-06-12 22:50:00,10996761,7904653241
2016-06-12 22:55:00,10968392,7770823022
2016-06-12 23:00:00,9673467,7119923362
2016-06-12 23:05:00,11028018,8095216398
2016-06-12 23:10:00,11157114,8020971837
2016-06-12 23:15:00,10850283,8118605251
2016-06-12 23:20:00,11229094,8030752545
2016-06-12 23:25:00,11266621,8024696264
2016-06-12 23:30:00,12182656,8717573503
2016-06-12 23:35:00,10958112,7833381688
2016-06-12 23:40:00,11265004,8172738981
2016-06-12 23:45:00,10840932,7634398868
2016-06-12 23:50:00,11123910,8376422722
2016-06-12 23:55:00,11418454,8383081607
2016-06-13 00:00:00,12257280,8849518180
2016-06-13 00:05:00,12225754,9171507472
2016-06-13 00:10:00,11818266,8360472460
2016-06-13 00:15:00,11472745,8233757063
2016-06-13 00:20:00,11504227,8703420900
2016-06-13 00:25:00,10330982,7606735277
2016-06-13 00:30:00,10775787,8496554895
